02	FAI3997025	3	04222	1	1.50	1.50		02	0	0		0			0	08:16:07	
02	FAI3997025	4	05501	2	1.00	2.00	7441003518230	05	0	0		0			0	08:16:07	
02	FAI3997026	1	02422	6	0.75	4.50		02	0	0		0			0	08:17:05	
02	FAI3997026	2	04222	4	1.50	6.00		02	0	0		0			0	08:17:05	
02	FAI3997026	3	04773	2	1.75	3.50		04	0	0		0			0	08:17:05	
02	FAI3997027	1	02422	2	0.75	1.50		02	0	0		0			0	08:17:49	
02	FAI3997027	2	01580	1	12.95	12.95		01	0	0		0			0	08:17:49	
02	FAI3997028	1	03215	2	0.75	1.50		02	0	0		0			0	08:18:45	
02	FAI3997028	2	04766	1	1.25	1.25		04	0	0		0			0	08:18:45	
02	FAI3997029	1	03215	4	0.75	3.00		02	0	0		0			0	08:19:27	
02	FAI3997029	2	02515	2	0.70	1.40		02	0	0		0			0	08:19:27	
02	FAI3997029	3	04777	1	1.50	1.50		04	0	0		0			0	08:19:27	
02	FAI3997030	1	02422	2	0.75	1.50		02	0.23	15.00	06	0			0	08:19:29	
02	FAI3997031	1	04777	1	1.50	1.50		04	0	0		0			0	08:20:54	
02	FAI3997031	2	04222	2	1.50	3.00		02	0	0		0			0	08:20:54	
02	FAI3997032	1	02255	1	12.95	12.95		01	0	0		0			0	08:21:33	
02	FAI3997033	1	05483	1	1.00	1.00	7441003500235	05	0	0		0			0	08:23:54	
02	FAI3997033	2	04774	1	1.50	1.50		04	0	0		0			0	08:23:54	
02	FAI3997033	3	03264	1	1.95	1.95		03	0	0		0			0	08:23:54	
02	FAI3997033	4	04222	1	1.50	1.50		02	0	0		0			0	08:23:54	
02	FAI3997033	5	03215	1	0.75	0.75		02	0	0		0			0	08:23:54	
02	FAI3997033	6	02422	1	0.75	0.75		02	0	0		0			0	08:23:54	
02	FAI3997034	1	02465	4	0.75	3.00		02	0	0		0			0	08:24:54	
02	FAI3997034	2	04763	1	1.50	1.50		04	0	0		0			0	08:24:54	
02	FAI3997034	3	04764	1	1.25	1.25		04	0	0		0			0	08:24:54	
02	FAI3997035	1	06491	1	2.15	2.15		05	0	0		0			0	08:25:30	
02	FAI3997036	1	04231	2	1.25	2.50		02	0	0		0			0	08:26:16	
02	FAI3997036	2	02465	1	0.75	0.75		02	0	0		0			0	08:26:16	
02	FAI3997036	3	04773	1	1.75	1.75		04	0	0		0			0	08:26:16	
02	FAI3997037	1	04780	1	1.55	1.55		05	0	0		0			0	08:26:56	
02	FAI3997037	2	03215	2	0.75	1.50		02	0	0		0			0	08:26:56	
02	FAI3997038	1	04222	2	1.50	3.00		02	0	0		0			0	08:27:54	
02	FAI3997038	2	04786	1	1.25	1.25		05	0	0		0			0	08:27:54	
02	FAI3997039	1	04766	1	1.25	1.25		04	0	0		0			0	08:28:42	
02	FAI3997039	2	02380	1	0.85	0.85		02	0	0		0			0	08:28:42	
02	FAI3997040	1	05073	1	1.15	1.15		05	0	0		0			0	08:29:54	
02	FAI3997040	2	02380	2	0.85	1.70		02	0	0		0			0	08:29:54	
02	FAI3997040	3	02379	2	0.75	1.50		02	0	0		0			0	08:29:54	
02	FAI3997040	4	01691	1	1.25	1.25		01	0	0		0			0	08:29:54	
02	FAI3997040	5	02384	1	0.95	0.95		02	0	0		0			0	08:29:54	
